trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1284,False,"{'a': 0.5, 'e': 0.2828808626910075}",25,15,-39.49061678116777,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
1285,False,"{'a': 0.5, 'e': 0.2819215663564944}",25,10,-36.32997378225659,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 1}",1
1286,False,"{'a': 0.5, 'e': 0.28096198810043826}",30,22,9.602629721824915,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1287,False,"{'a': 0.5, 'e': 0.2800021288824176}",20,10,10.21003111162009,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1288,False,"{'a': 0.5, 'e': 0.2790419896622912}",20,11,-26.623154520244512,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
1289,False,"{'a': 0.5, 'e': 0.2780815714001986}",30,18,23.25710338603023,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1290,False,"{'a': 0.5, 'e': 0.2771208750565576}",25,18,13.435898077235377,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1291,False,"{'a': 0.5, 'e': 0.2761599015920648}",25,15,6.4441884386008335,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1292,False,"{'a': 0.5, 'e': 0.2751986519676933}",30,10,16.090610219310513,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
1293,False,"{'a': 0.5, 'e': 0.27423712714469284}",25,13,19.32786041625021,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1294,False,"{'a': 0.5, 'e': 0.273275328084588}",20,12,15.589185680305349,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1295,False,"{'a': 0.5, 'e': 0.272313255749178}",20,2,31.00809332255929,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1296,False,"{'a': 0.5, 'e': 0.2713509111005347}",20,9,-13.887414156684745,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 0}",1
1297,False,"{'a': 0.5, 'e': 0.27038829510100315}",25,11,27.509792132292944,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1298,False,"{'a': 0.5, 'e': 0.26942540871319887}",25,16,19.498950445233106,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1299,False,"{'a': 0.5, 'e': 0.26846225290000847}",20,6,9.633258265231394,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1300,False,"{'a': 0.5, 'e': 0.26749882862458735}",25,13,19.397773337573632,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1301,False,"{'a': 0.5, 'e': 0.2665351368503601}",20,2,2.682280044737997,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
1302,False,"{'a': 0.5, 'e': 0.265571178541018}",25,16,16.16131566622813,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1303,False,"{'a': 0.5, 'e': 0.26460695466051976}",20,8,21.940779449599805,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1304,False,"{'a': 0.5, 'e': 0.2636424661730887}",25,0,3.5531593857103614,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
1305,False,"{'a': 0.5, 'e': 0.26267771404321355}",20,3,-8.32256683494157,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
1306,False,"{'a': 0.5, 'e': 0.2617126992356461}",20,0,21.673445348490066,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1307,False,"{'a': 0.5, 'e': 0.2607474227154014}",20,14,10.895772127088682,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1308,False,"{'a': 0.5, 'e': 0.25978188544775555}",20,0,-51.71473014282469,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
1309,False,"{'a': 0.5, 'e': 0.2588160883982461}",25,3,36.44947514453036,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1310,False,"{'a': 0.5, 'e': 0.2578500325326696}",25,7,-16.081326376660225,"{0: 14, 1: 2, 2: 1, 3: 1, 4: 0}",1
1311,False,"{'a': 0.5, 'e': 0.2568837188170823}",25,18,1.4064327678485933,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1312,False,"{'a': 0.5, 'e': 0.2559171482177973}",20,9,-24.804755234432903,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
1313,False,"{'a': 0.5, 'e': 0.2549503217013857}",25,13,24.498604360266825,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1314,False,"{'a': 0.5, 'e': 0.2539832402346734}",30,12,-5.226746038500475,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 0}",1
1315,False,"{'a': 0.5, 'e': 0.25301590478474223}",20,3,-31.860014349335646,"{0: 13, 1: 1, 2: 1, 3: 2, 4: 0}",1
1316,False,"{'a': 0.5, 'e': 0.25204831631892716}",20,8,8.930276441988818,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 0}",1
1317,False,"{'a': 0.5, 'e': 0.25108047580481696}",25,12,-0.8134853415724876,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
1318,False,"{'a': 0.5, 'e': 0.25011238421025167}",20,10,-33.749703757509266,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
1319,False,"{'a': 0.5, 'e': 0.24914404250332328}",30,17,-9.780100884632759,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 0}",1
1320,False,"{'a': 0.5, 'e': 0.2481754516523729}",20,12,17.198778708522962,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1321,False,"{'a': 0.5, 'e': 0.24720661262599175}",25,14,1.119939713457463,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
1322,False,"{'a': 0.5, 'e': 0.24623752639301838}",25,14,17.555975756818928,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1323,False,"{'a': 0.5, 'e': 0.24526819392253935}",25,18,11.051000064816044,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1324,False,"{'a': 0.5, 'e': 0.24429861618388662}",30,8,0.5010375042646544,"{0: 19, 1: 1, 2: 1, 3: 1, 4: 0}",1
1325,False,"{'a': 0.5, 'e': 0.24332879414663827}",25,0,-24.911735467604494,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 0}",1
1326,False,"{'a': 0.5, 'e': 0.24235872878061585}",30,9,-18.19671847363933,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 1}",1
1327,False,"{'a': 0.5, 'e': 0.24138842105588504}",30,15,-38.72530187974589,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 1}",1
1328,False,"{'a': 0.5, 'e': 0.2404178719427531}",20,16,8.897197260511046,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1329,False,"{'a': 0.5, 'e': 0.23944708241176946}",20,0,-10.780057388020788,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
1330,False,"{'a': 0.5, 'e': 0.23847605343372313}",20,8,-21.150438160440338,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1331,False,"{'a': 0.5, 'e': 0.23750478597964347}",20,7,-1.0634798630486404,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
1332,False,"{'a': 0.5, 'e': 0.2365332810207974}",20,3,-28.906523314430387,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
1333,False,"{'a': 0.5, 'e': 0.23556153952869024}",30,18,6.9727732839367516,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 0}",1
1334,False,"{'a': 0.5, 'e': 0.23458956247506296}",20,7,12.98150903733355,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1335,False,"{'a': 0.5, 'e': 0.23361735083189297}",25,0,-37.48347077259715,"{0: 20, 1: 3, 2: 1, 3: 0, 4: 1}",0
1336,False,"{'a': 0.5, 'e': 0.23264490557139142}",20,8,21.501610625769676,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1337,False,"{'a': 0.5, 'e': 0.2316722276660039}",20,14,15.800744662177868,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1338,False,"{'a': 0.5, 'e': 0.23069931808840777}",20,8,19.069422251950733,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1339,False,"{'a': 0.5, 'e': 0.22972617781151303}",20,15,8.622657219172066,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1340,False,"{'a': 0.5, 'e': 0.22875280780845939}",25,12,8.657227321704736,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1341,False,"{'a': 0.5, 'e': 0.22777920905261723}",25,7,-35.589894151820225,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 1}",1
1342,False,"{'a': 0.5, 'e': 0.22680538251758475}",25,16,-1.5130043545027103,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
1343,False,"{'a': 0.5, 'e': 0.2258313291771889}",25,13,-24.5069245003993,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 1}",1
1344,False,"{'a': 0.5, 'e': 0.22485705000548248}",20,16,6.635130623006363,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1345,False,"{'a': 0.5, 'e': 0.22388254597674498}",20,4,-14.614497011913087,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
1346,False,"{'a': 0.5, 'e': 0.22290781806547996}",25,11,24.961305403449938,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1347,False,"{'a': 0.5, 'e': 0.22193286724641567}",20,13,14.175673291832794,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1348,False,"{'a': 0.5, 'e': 0.22095769449450242}",25,16,-6.5900190966164685,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
1349,False,"{'a': 0.5, 'e': 0.2199823007849133}",20,8,14.416965821001046,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1350,False,"{'a': 0.5, 'e': 0.2190066870930415}",25,14,-3.304998714428963,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
1351,False,"{'a': 0.5, 'e': 0.21803085439450107}",20,10,-43.463719565452884,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 1}",1
1352,False,"{'a': 0.5, 'e': 0.2170548036651242}",20,4,16.337026848788767,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1353,False,"{'a': 0.5, 'e': 0.21607853588096199}",30,14,22.383079526941835,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
1354,False,"{'a': 0.5, 'e': 0.21510205201828167}",30,0,-9.807780085116386,"{0: 28, 1: 0, 2: 1, 3: 0, 4: 1}",0
1355,False,"{'a': 0.5, 'e': 0.21412535305356747}",25,0,17.54354157038134,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
1356,False,"{'a': 0.5, 'e': 0.21314843996351784}",30,16,25.87241923227225,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1357,False,"{'a': 0.5, 'e': 0.21217131372504625}",20,14,8.453282089852628,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1358,False,"{'a': 0.5, 'e': 0.2111939753152784}",20,11,17.573148059875233,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1359,False,"{'a': 0.5, 'e': 0.21021642571155302}",20,7,-2.449737679451231,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
1360,False,"{'a': 0.5, 'e': 0.20923866589141926}",30,16,-6.24496985189104,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
1361,False,"{'a': 0.5, 'e': 0.20826069683263726}",30,15,-3.779204636643983,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 0}",1
1362,False,"{'a': 0.5, 'e': 0.20728251951317553}",20,15,8.996366986520593,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1363,False,"{'a': 0.5, 'e': 0.2063041349112118}",20,10,-39.958426198234235,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
1364,False,"{'a': 0.5, 'e': 0.20532554400513015}",25,0,-16.28968614071284,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 0}",1
1365,False,"{'a': 0.5, 'e': 0.2043467477735218}",30,21,17.700757412280797,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1366,False,"{'a': 0.5, 'e': 0.2033677471951825}",30,16,28.649036795300272,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1367,False,"{'a': 0.5, 'e': 0.20238854324911318}",20,3,28.978977508445613,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1368,False,"{'a': 0.5, 'e': 0.20140913691451723}",30,23,12.636977836235172,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1369,False,"{'a': 0.5, 'e': 0.2004295291708014}",20,9,14.913843371585333,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1370,False,"{'a': 0.5, 'e': 0.19944972099757285}",20,11,-23.708690166423736,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
1371,False,"{'a': 0.5, 'e': 0.19846971337464017}",30,15,23.63145451028194,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1372,False,"{'a': 0.5, 'e': 0.19748950728201042}",25,10,2.6505021006323823,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
1373,False,"{'a': 0.5, 'e': 0.19650910369989005}",20,3,28.10128741159565,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1374,False,"{'a': 0.5, 'e': 0.19552850360868218}",20,8,22.20270620820061,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1375,False,"{'a': 0.5, 'e': 0.19454770798898718}",20,8,13.534752133156683,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1376,False,"{'a': 0.5, 'e': 0.1935667178216002}",30,22,9.447701260198487,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1377,False,"{'a': 0.5, 'e': 0.19258553408751172}",20,12,14.885728912805734,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1378,False,"{'a': 0.5, 'e': 0.19160415776790501}",30,8,-50.7905159228684,"{0: 17, 1: 0, 2: 4, 3: 0, 4: 1}",1
1379,False,"{'a': 0.5, 'e': 0.19062258984415673}",25,0,-49.58673514108463,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 2}",0
1380,False,"{'a': 0.5, 'e': 0.18964083129783424}",25,17,12.006741788819122,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1381,False,"{'a': 0.5, 'e': 0.1886588831106965}",20,13,15.025041298881696,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1382,False,"{'a': 0.5, 'e': 0.18767674626469114}",20,15,-2.3910816978660074,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
1383,False,"{'a': 0.5, 'e': 0.18669442174195536}",25,15,1.4486747266026136,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
1384,False,"{'a': 0.5, 'e': 0.1857119105248132}",25,18,7.7997275155200825,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1385,False,"{'a': 0.5, 'e': 0.1847292135957762}",25,17,11.286832076856086,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1386,False,"{'a': 0.5, 'e': 0.18374633193754078}",20,0,-22.056872333349496,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1387,False,"{'a': 0.5, 'e': 0.18276326653298897}",25,14,0.5857712173711136,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
1388,False,"{'a': 0.5, 'e': 0.18178001836518562}",20,3,6.869554329199569,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
1389,False,"{'a': 0.5, 'e': 0.18079658841737925}",20,9,6.751536910265915,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1390,False,"{'a': 0.5, 'e': 0.17981297767299934}",20,13,13.42208760407151,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1391,False,"{'a': 0.5, 'e': 0.17882918711565696}",20,12,14.007128791367652,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1392,False,"{'a': 0.5, 'e': 0.17784521772914214}",25,10,27.126394988800353,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1393,False,"{'a': 0.5, 'e': 0.17686107049742464}",25,9,-5.663891961431881,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 0}",1
1394,False,"{'a': 0.5, 'e': 0.17587674640465115}",20,0,14.15133797495164,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
1395,False,"{'a': 0.5, 'e': 0.17489224643514614}",25,12,25.777003777269503,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1396,False,"{'a': 0.5, 'e': 0.17390757157340905}",20,4,11.73499062092201,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1397,False,"{'a': 0.5, 'e': 0.17292272280411508}",25,0,-7.1814769461309,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",1
1398,False,"{'a': 0.5, 'e': 0.1719377011121125}",20,12,13.89832229798961,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1399,False,"{'a': 0.5, 'e': 0.17095250748242338}",25,7,18.437805771748728,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1400,False,"{'a': 0.5, 'e': 0.16996714290024081}",20,9,-50.1410990464244,"{0: 7, 1: 2, 2: 1, 3: 0, 4: 1}",1
1401,False,"{'a': 0.5, 'e': 0.1689816083509297}",20,12,14.294801676001255,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1402,False,"{'a': 0.5, 'e': 0.1679959048200241}",20,5,9.657413824725333,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1403,False,"{'a': 0.5, 'e': 0.16701003329322792}",20,12,6.309141916221391,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1404,False,"{'a': 0.5, 'e': 0.1660239947564121}",20,6,13.239919797889979,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1405,False,"{'a': 0.5, 'e': 0.16503779019561562}",25,14,1.863358086396878,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
1406,False,"{'a': 0.5, 'e': 0.16405142059704247}",20,10,-13.340858518892038,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 0}",1
1407,False,"{'a': 0.5, 'e': 0.16306488694706261}",20,4,14.399368549412237,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
1408,False,"{'a': 0.5, 'e': 0.1620781902322094}",20,10,6.137736042933994,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1409,False,"{'a': 0.5, 'e': 0.16109133143917923}",30,16,-39.12580874465242,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
1410,False,"{'a': 0.5, 'e': 0.16010431155483126}",20,9,18.840514323706312,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1411,False,"{'a': 0.5, 'e': 0.15911713156618487}",20,14,10.885380269133712,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1412,False,"{'a': 0.5, 'e': 0.1581297924604204}",20,15,-2.985482029026671,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
1413,False,"{'a': 0.5, 'e': 0.1571422952248764}",20,13,10.916392629650868,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1414,False,"{'a': 0.5, 'e': 0.15615464084705052}",20,13,14.721926424157548,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1415,False,"{'a': 0.5, 'e': 0.15516683031459658}",25,13,22.505970355335776,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1416,False,"{'a': 0.5, 'e': 0.15417886461532546}",20,16,8.262700803135298,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1417,False,"{'a': 0.5, 'e': 0.15319074473720237}",25,8,29.30146800436665,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1418,False,"{'a': 0.5, 'e': 0.15220247166834752}",25,11,27.826387902888577,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1419,False,"{'a': 0.5, 'e': 0.15121404639703348}",25,15,15.394839321225888,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1420,False,"{'a': 0.5, 'e': 0.15022546991168584}",20,0,20.925195854351358,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1421,False,"{'a': 0.5, 'e': 0.1492367432008806}",20,4,-55.105691008236114,"{0: 12, 1: 1, 2: 1, 3: 1, 4: 1}",1
1422,False,"{'a': 0.5, 'e': 0.14824786725334482}",25,0,-16.58368246211007,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
1423,False,"{'a': 0.5, 'e': 0.1472588430579539}",20,2,9.243069814696536,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
1424,False,"{'a': 0.5, 'e': 0.14626967160373244}",25,6,-9.216926972312558,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 1}",1
1425,False,"{'a': 0.5, 'e': 0.14528035387985133}",30,17,-11.093318204057388,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 0}",1
1426,False,"{'a': 0.5, 'e': 0.14429089087562866}",25,5,26.982913691681638,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1427,False,"{'a': 0.5, 'e': 0.14330128358052693}",25,11,-4.724268296274102,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
1428,False,"{'a': 0.5, 'e': 0.14231153298415378}",30,7,13.49408499305462,"{0: 22, 1: 0, 2: 0, 3: 1, 4: 0}",1
1429,False,"{'a': 0.5, 'e': 0.1413216400762593}",30,10,37.719425195512784,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1430,False,"{'a': 0.5, 'e': 0.1403316058467367}",30,20,18.389866381674246,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1431,False,"{'a': 0.5, 'e': 0.13934143128561977}",30,19,22.750063878975936,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1432,False,"{'a': 0.5, 'e': 0.13835111738308337}",35,22,10.063424114213657,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1433,False,"{'a': 0.5, 'e': 0.1373606651294409}",25,16,19.154531837425914,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1434,False,"{'a': 0.5, 'e': 0.13637007551514496}",30,4,-22.56641555214138,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 1}",1
1435,False,"{'a': 0.5, 'e': 0.13537934953078465}",25,15,16.1359594422627,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1436,False,"{'a': 0.5, 'e': 0.13438848816708632}",30,18,24.455840462009718,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1437,False,"{'a': 0.5, 'e': 0.13339749241491078}",25,13,23.731635954864903,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1438,False,"{'a': 0.5, 'e': 0.13240636326525418}",30,14,-15.216034723187873,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
1439,False,"{'a': 0.5, 'e': 0.13141510170924514}",20,9,-24.733732306003432,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
1440,False,"{'a': 0.5, 'e': 0.13042370873814554}",20,9,19.49485201962159,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1441,False,"{'a': 0.5, 'e': 0.12943218534334786}",30,12,32.7666640108624,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1442,False,"{'a': 0.5, 'e': 0.12844053251637583}",30,13,36.139781435118834,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1443,False,"{'a': 0.5, 'e': 0.12744875124888178}",20,10,20.746139668721618,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1444,False,"{'a': 0.5, 'e': 0.12645684253264733}",25,17,13.513406327586976,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1445,False,"{'a': 0.5, 'e': 0.12546480735958065}",30,16,10.475399534373029,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1446,False,"{'a': 0.5, 'e': 0.12447264672171729}",20,8,13.187968883144983,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1447,False,"{'a': 0.5, 'e': 0.12348036161121737}",20,13,15.036479802811272,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1448,False,"{'a': 0.5, 'e': 0.12248795302036633}",20,16,7.406853122511055,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1449,False,"{'a': 0.5, 'e': 0.12149542194157227}",25,14,6.560024894963273,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1450,False,"{'a': 0.5, 'e': 0.1205027693673666}",25,12,22.911622264627336,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1451,False,"{'a': 0.5, 'e': 0.1195099962904014}",20,8,17.15764835293111,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1452,False,"{'a': 0.5, 'e': 0.11851710370345009}",20,10,19.77202841422929,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1453,False,"{'a': 0.5, 'e': 0.11752409259940473}",30,16,14.122180836962304,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1454,False,"{'a': 0.5, 'e': 0.11653096397127677}",30,0,-8.372161430498613,"{0: 28, 1: 0, 2: 1, 3: 0, 4: 1}",0
1455,False,"{'a': 0.5, 'e': 0.11553771881219435}",25,3,41.42568247413891,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1456,False,"{'a': 0.5, 'e': 0.11454435811540295}",20,6,13.602473541454792,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1457,False,"{'a': 0.5, 'e': 0.11355088287426277}",20,0,-10.105112067370108,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
1458,False,"{'a': 0.5, 'e': 0.11255729408224939}",20,6,-40.9299080106325,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 1}",1
1459,False,"{'a': 0.5, 'e': 0.11156359273295109}",20,10,21.27461145707465,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1460,False,"{'a': 0.5, 'e': 0.11056977982006957}",20,6,23.167495480283414,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1461,False,"{'a': 0.5, 'e': 0.10957585633741725}",20,7,21.88896352662649,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1462,False,"{'a': 0.5, 'e': 0.10858182327891791}",25,11,26.685221482384637,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1463,False,"{'a': 0.5, 'e': 0.10758768163860413}",30,14,22.64008611899228,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
1464,False,"{'a': 0.5, 'e': 0.10659343241061792}",20,13,15.413960292947635,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1465,False,"{'a': 0.5, 'e': 0.10559907658920793}",20,6,15.893765589767215,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
